"ID","Type","SKU","Name","Published","Is featured?","Visibility in catalog","Short description","Description","Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?","Stock","Low stock amount","Backorders allowed?","Sold individually?","Weight","Length","Width","Height","Allow customer reviews?","Purchase note","Sale price","Regular price","Categories","Tags","Shipping class","Images","Download limit","Download expiry days","Parent","Grouped products","Upsells","Cross-sells","External URL","Button text","Position","meta:datasheet_url","meta:variants"
"","simple","puzzle-mega-wall","Puzzle Mega, Design by Lodes, 2019","1","0","visible","Puzzle Mega
				Large geometric figures characterised by essential forms, which almost merge with the interior archit...","Puzzle Mega
				Large geometric figures characterised by essential forms, which almost merge with the interior architecture when off, only to be surprisingly revealed as harmonies of light and shadow when lit. Matte finishes warm up the geometric panels of Puzzle Mega, liquid red,white, taupe and black paints that open many decorative possibilities, playing with harmonies and contrasts of colours and shapes. With Puzzle Mega, light gracefully decorates walls and ceilings.

									
					
						
Round or square, the large geometric figures of Puzzle Mega express the beauty of light through a clean design with a surprising effect. An essential, sculptural character infused with suggestion: when off, they blend in with the interior architecture, elegant and discrete; once lit, they paint the walls and ceiling with unexpected harmonies of light and shadow. The two MDF shapes are available in two sizes and four matte finishes: black, white, red, and taupe. While singularly they create a sophisticated light source, in compositions of up to 36 elements Puzzle Mega lamps give life to truly unique and surprising creations.
 
All Puzzle Mega lamps feature a structure in matte white metal and are fitted with a spacer for the wall or ceiling. The compositions can be developed by overlapping the various lamps using dedicated accessories. The round version is available with diameters 53 and 80 cm, the square version measures either 53 or 80 cm per side. Depending on the size, each lamp houses 3 to 4 LED light sources, each 15 W. The light colour temperature can be warmer, 2700K, or cooler, 3000K. The colour rendering index (CRI) of 90 mirrors the true colour of objects without distorting them.","","","taxable","","1","","","0","0","","","","","1","","","","Collections, Wall","lodes","","https://www.lodes.com/wp-content/uploads/2021/03/Puzzle-Mega-1-a.jpg|https://www.lodes.com/wp-content/uploads/2021/03/Puzzle-Mega-7.jpg|https://www.lodes.com/wp-content/uploads/2021/03/Puzzle-Mega-6.jpg|https://www.lodes.com/wp-content/uploads/2021/03/Puzzle-Mega-Wall-02-NEW.jpg|https://www.lodes.com/wp-content/uploads/2021/03/PuzzleMega-Wall-01-1.jpg","","","","","","","","","0","https://www.lodes.com/wp-content/uploads/2021/04/226IS40U0001_Rev00_UL_print.pdf","52 variants available"
"","simple","puzzle-mega-ceiling","Puzzle Mega, Design by Lodes, 2019","1","0","visible","Puzzle Mega
				Large geometric figures characterised by essential forms, which almost merge with the interior archit...","Puzzle Mega
				Large geometric figures characterised by essential forms, which almost merge with the interior architecture when off, only to be surprisingly revealed as harmonies of light and shadow when lit. New matte finishes warm up the geometric panels of Puzzle Mega, liquid red,white, taupe and black paints that open new decorative possibilities, playing with harmonies and contrasts of colours and shapes. With Puzzle Mega, light gracefully decorates walls and ceilings.

									
					
						Round or square, the large geometric figures of Puzzle Mega express the beauty of light through a clean design with a surprising effect. An essential, sculptural character infused with suggestion: when off, they blend in with the interior architecture, elegant and discrete; once lit, they paint the walls and ceiling with unexpected harmonies of light and shadow. The two MDF shapes are available in two sizes and four matte finishes: black, white, red, and taupe. While singularly they create a sophisticated light source, in compositions of up to 36 elements Puzzle Mega lamps give life to truly unique and surprising creations.
 
All Puzzle Mega lamps feature a structure in matte white metal and are fitted with a spacer for the wall or ceiling. The compositions can be developed by overlapping the various lamps using dedicated accessories. The round version is available with diameters 53 and 80 cm, the square version measures either 53 or 80 cm per side. Depending on the size, each lamp houses 3 to 4 LED light sources, each 15W. The light colour temperature can be warmer, 2700K, or cooler, 3000K. The colour rendering index (CRI) of 90 mirrors the true colour of objects without distorting them.","","","taxable","","1","","","0","0","","","","","1","","","","Collections, Ceiling","lodes","","https://www.lodes.com/wp-content/uploads/2021/03/Puzzle-Mega-5.jpg|https://www.lodes.com/wp-content/uploads/2021/03/Puzzle-Mega-7.jpg","","","","","","","","","0","https://www.lodes.com/wp-content/uploads/2021/04/Puzzle-Mega-Round-small-Ceiling-2D.pdf","52 variants available"
"","simple","a-tube-nano","A-Tube Nano, Design by Lodes, 2016","1","0","visible","A-Tube Nano
				A-Tube Nano is a suspension lamps which interprets light in its simplest form by creating a thin lumi...","A-Tube Nano
				A-Tube Nano is a suspension lamps which interprets light in its simplest form by creating a thin luminous line in the living spaces. At the lower end of the lightweight aluminium structure, a transparent methacrylate diffuser houses an LED module whose light creates a soft, welcoming atmosphere. The three sizes and seven statement finishes allow to create clusters of evocative lighting. Black cable version is also available.
 
The simple, linear, pin-like look of the A-Tube Nano suspension light is also highly sophisticated and effective. The lightweight aluminium structure with a 2 cm diameter delicately defines the atmosphere of the room in which it is featured. The small methacrylate diffuser highlights the linear look and lets the light create an accent in the living space.

									
					
						
Elegantly suspended from the power cord, the quintessential simplicity of the line accentuates A-Tube’s intrinsic strength. This simplicity allows the creation of a wide variety of compositions thanks to the lamps’ three different sizes, small, medium and large and seven finishes, glossy (Chrome, Rose Gold, Gold and Terra) or matte (White, Black and Champagne).
 
The 3W LED source with a colour rendering index (CRI) of 90, fitted in a methacrylate diffuser, emanates a soft, warm light which highlights the natural colours of objects. On its own, A-Tube Nano guarantees excellent lighting over a table for two people and is also ideal for conjuring up an intimate conversation setting for romantic dinners. In canopy compositions, the different sizes and finishes leave a free rein for designing clusters and creating versatile and functional spaces.","","","taxable","","1","","","0","0","","","","","1","","","","Collections, Cluster suspension","lodes","","https://www.lodes.com/wp-content/uploads/2021/03/A-Tube-Nano-02.jpg|https://www.lodes.com/wp-content/uploads/2021/03/A-Tube-Nano-22-05.jpg|https://www.lodes.com/wp-content/uploads/2021/03/A-Tube-Nano-18.jpg|https://www.lodes.com/wp-content/uploads/2021/03/A-Tube-Nano-19.jpg|https://www.lodes.com/wp-content/uploads/2021/03/A-Tube-Nano-15-1.jpg|https://www.lodes.com/wp-content/uploads/2021/03/A-Tube-Nano-16.jpg|https://www.lodes.com/wp-content/uploads/2021/03/A-Tube-Nano-17.jpg|https://www.lodes.com/wp-content/uploads/2025/01/A–Tube-Nano-Swing-Ceiling-01.jpg","","","","","","","","","0","https://www.lodes.com/wp-content/uploads/2021/03/158IS10E0001_Rev03_CE_PRINT.pdf","183 variants available"
"","simple","rain","Rain, Design by Andrea Tosetto, 2015","1","0","visible","Rain
				Rain falls from the ceiling like a drop of spring rain, with a linear movement that accentuates the curvaceo...","Rain
				Rain falls from the ceiling like a drop of spring rain, with a linear movement that accentuates the curvaceous conical forms of its body. A metal suspension lamp with an LED light source projected toward a convex lens—simple and effective, elegant and extremely bright, to be used either independently or as a design composition.

									
					
						Inspired by the lightness of spring rain, Rain interprets the movement of the drop, capturing the specific moment, suspending it in space and time. Simple and linear, its form enhances the LED light, projecting it toward a convex lens. The aluminium body is available in two finishes, chrome and matte black, which can be matched with five different accents (coppery bronze, brushed chrome, gold, rose gold, matte black). Singularly, it is perfect for minimal furnishing insofar as it creates a scenic and specific light source, for example on a bedside table. Installed as a cluster with up to 36 monochromatic or coloured elements, Rain gives life to spectacular compositions distinguished by their dynamic and original character.
 
Rain is suspended from a thin power cord, up to 4 metres long. The diffuser, a convex glass lens, houses a 7 W LED module that can provides either warmer (2700 K) or colder (3000 K) light. The lens projects direct light without glare, with a colour rendering index (CRI) of 90, reflecting the natural colour of objects without distorting them. A sophisticated lamp, featuring a diameter of just 8.5 cm, which offers powerful lighting capable of enhancing the space and creating the perfect atmosphere.","","","taxable","","1","","","0","0","","","","","1","","","","Collections, Cluster suspension","lodes","","https://www.lodes.com/wp-content/uploads/2021/03/Sky-Fall-01-1.jpg|https://www.lodes.com/wp-content/uploads/2021/03/Sky-Fall-02-1.jpg|https://www.lodes.com/wp-content/uploads/2021/03/Sky-Fall-05-1.jpg|https://www.lodes.com/wp-content/uploads/2021/03/Rain_matte-black-black-cable-and-black-structure.jpg|https://www.lodes.com/wp-content/uploads/2021/03/Rain-03-22.jpg|https://www.lodes.com/wp-content/uploads/2021/03/Rain-01-22.jpg","","","","","","","","","0","https://www.lodes.com/wp-content/uploads/2021/03/156IS10E0001_Rev02_CE_PRINT.pdf","41 variants available"
"","simple","reglobe","Reglobe - Lodes","1","0","visible","No description available","No description available","","","taxable","","1","","","0","0","","","","","1","","","","Diesel Living with Lodes","lodes","","https://www.lodes.com/wp-content/uploads/2023/07/Reglobe-01.jpg","","","","","","","","","0","https://www.lodes.com/wp-content/uploads/2023/07/523IS20E0001_Rev00_CE_PRINT.pdf","12 variants available"
"","simple","urban-concrete","Urban Concrete, Suspension Lamp","1","0","visible","No description available","No description available","","","taxable","","1","","","0","0","","","","","1","","","","Diesel Living with Lodes","lodes","","https://www.lodes.com/wp-content/uploads/2021/03/Urban-Concrete-04.jpg","","","","","","","","","0","https://www.lodes.com/wp-content/uploads/2021/03/IST-50201_URBANCONCRETE_25_2023.03_CE.pdf","40 variants available"
"","simple","jim-dome-sospensione","JIM dome, Design by Patrick Norguet, 2021","1","0","visible","JIM dome
				Immediate function, uncomplicated style, durable materials, modular at will. Inspired by the abat-jours...","JIM dome
				Immediate function, uncomplicated style, durable materials, modular at will. Inspired by the abat-jours of the ateliers of the early 1900s, JIM is a system of suspension lamps with distinctive shapes and a versatile composition that suits any interiors and living environment. JIM’s versatility is further enhanced by the colour range: the two finishes for the shades can be combined with the two different suspension hook hues as desired.","","","taxable","","1","","","0","0","","","","","1","","","","Collections, Suspension","lodes","","https://www.lodes.com/wp-content/uploads/2021/03/JIM-07.jpg","","","","","","","","","0","https://www.lodes.com/wp-content/uploads/2021/03/169IS20E0001_Rev03_CE_PRINT.pdf","17 variants available"
"","simple","chelsie","Chelsie, Design by Patrick Norguet, 2025","1","0","visible","Chelsie
				Chelsie is a compact architectural light that defines pathways, characterised by a fluid and minimalist d...","Chelsie
				Chelsie is a compact architectural light that defines pathways, characterised by a fluid and minimalist design. Available in two sizes, it functions as a step light in the more compact version and as a floor washer in the Ø140 model, which provides greater visual impact and higher light output.

									
					
						
Designed to create refined lighting effects in outdoor environments, Chelsie provides uniform, enveloping illumination that softens contrasts and enhances the natural perception of space.
 
The metal lamp body, sober and with no visible screws, features an open beam with high output that ensures effective, even lighting, while the light source is completely concealed by a gentle recess – the design’s signature graphic feature. Patrick Norguet’s design leaves room for decorative appeal, without sacrificing the technical function and formal clarity that characterise this type of outdoor lamp.
 
The matt finishes – black, anthracite, grey, natural brown and champagne – make Chelsie a versatile solution for a wide variety of contexts. The step light version is also available in white, expanding its versatility for indoor use and giving designers even greater creative freedom.","","","taxable","","1","","","0","0","","","","","1","","","","Outdoor","lodes","","https://www.lodes.com/wp-content/uploads/2025/08/Lodes-Outdoor-Chelsie-3-1.jpg|https://www.lodes.com/wp-content/uploads/2025/08/Lodes-Outdoor-Chelsie-4.jpg|https://www.lodes.com/wp-content/uploads/2025/08/Lodes-Outdoor-Chelsie-5.jpg|https://www.lodes.com/wp-content/uploads/2025/08/Lodes-Outdoor-Chelsie-1.jpg|https://www.lodes.com/wp-content/uploads/2025/08/Lodes-Outdoor-Chelsie-2-1.jpg","","","","","","","","","0","https://www.lodes.com/wp-content/uploads/2025/09/801IS90E0002_Rev00_CE_print.pdf","66 variants available"
"","simple","bugia","Bugia, Design by Andrea Tosetto, 2016-2020","1","0","visible","Bugia
				Round, compact forms featuring elegant finishes with a centre that shines like a precious stone. Once lit u...","Bugia
				Round, compact forms featuring elegant finishes with a centre that shines like a precious stone. Once lit up, Bugia amazes with the unexpected effect of its light. A surprising and harmonious balance between direct and indirect light, diffused both downward and up toward the ceiling. A rich family of ceiling lights, in Single, Double, Triple and now also Mega versions.

									
					
						Bugia is a compact ceiling lamp characterised by the minimalist design of its diffuser, embellished by shiny and sophisticated finishes. When lit, it catches the eye, diffusing a soft light throughout the entire space; not only downward from the crystal lens, but also – unexpectedly – up toward the ceiling, through a side diffuser in opaline polycarbonate. Either single or in a composition of multiple light sources, Bugia is ideal for lighting up any sized space, perfectly catering to any type of style thanks to the three available finishes: white, chrome and glossy copper.
 
Bugia Single is supported by a metal structure fixed to the ceiling with magnets, while the Double, Triple and Mega versions are supported by a round closure element in the same colour as the diffuser. Bugia Mega amplifies the size of Triple while keeping its proportions unchanged and adopts a lens with a 30% larger diameter that increases light distribution. The 15 W LED light can be selected in either a warmer (2700 K) or colder (3000 K) light colour temperature*. The colour rendering index (CRI) of 90 mirrors the true colour of objects without distorting them.
 
The characteristic lightweight and slim form of Bugia blends in with its surrounds, offering elegant notes of light, making it perfect for any living space, from the living room to the bedroom. And now, thanks to the Mega version, Bugia decorates and illuminates larger sized interiors as well.
* North America: 3000 K only","","","taxable","","1","","","0","0","","","","","1","","","","Collections, Ceiling","lodes","","https://www.lodes.com/wp-content/uploads/2021/03/Bugia-Triple-Single-Mega-Double-glossy-white-and-glossy-black.jpg|https://www.lodes.com/wp-content/uploads/2021/03/Bugia-Mega-glossy-bronze.jpg|https://www.lodes.com/wp-content/uploads/2021/03/Bugia-22-03.jpg","","","","","","","","","0","https://www.lodes.com/wp-content/uploads/2021/03/161IS30E0001_Rev00_CE_PRINT.pdf","68 variants available"
"","simple","kelly-sphere","Kelly sphere, Design by Andrea Tosetto, 2015","1","0","visible","Kelly sphere
				Seductive beauty with a bold personality thanks to the strong and precise laser cuts, which lighten...","Kelly sphere
				Seductive beauty with a bold personality thanks to the strong and precise laser cuts, which lighten the metal of the lampshade and create an intriguing play of light and shadow. Kelly is a multifaceted family of suspension and wall lamps that stand out with elegance in any living space thanks to the variety of available forms and finishes.

									
					
						Strong geometric forms and lightweight clusters characterised by special laser cuts that make way for a dynamic play of light and shadow. Made in metal, thanks to their distinct patterns, Kelly suspension and wall lamps are eye-catching even when off, becoming decorative objects that personalise the space.
 
The graphic pattern is the common denominator in this variegated family of lamps. Shaped like a dome, Kelly Dome features a lightweight lampshade with a strong visual impact. Available in three sizes – 50, 60 and 80 cm – and in four elegant finishes, it is particularly suited for lighting up the dining table or to create atmosphere in the living room. The contemporary style of Kelly Sphere, similarly available in three different sizes – 40, 50 and 80 cm – emanates a sense of simplicity and lightness with a touch of magic. In the wall version featured with a width of 25 cm, Kelly helps to create a warm and welcoming atmosphere even in the smallest of spaces.
 
Kelly Dome and Kelly Sphere are suspended from the ceiling by way of three steel cables that keep them perfectly balanced. Inside, a semi-transparent glass diffuser in glossy milk white is designed to house E27 lamps (not included). The wall version includes a 16W LED source with warm light and colour rendering index (CRI) of 92. An attractive and highly functional family of lamps, which harmonise living areas with plays of light in an exclusive balance of full and empty spaces.","","","taxable","","1","","","0","0","","","","","1","","","","Collections, Suspension","lodes","","https://www.lodes.com/wp-content/uploads/2021/03/Kelly-07.jpg|https://www.lodes.com/wp-content/uploads/2021/03/Kelly-08.jpg|https://www.lodes.com/wp-content/uploads/2021/03/Kelly-09-1.jpg|https://www.lodes.com/wp-content/uploads/2021/03/Kelly-17.jpg","","","","","","","","","0","https://www.lodes.com/wp-content/uploads/2021/03/IST-14102_Rev01_CE_PRINT.pdf","21 variants available"
